11676,2143674413,8
21903,-747756933,0
17970,-630704667,0
21484,1350098143,0
16721,-628942069,0
11601,1220499104,0
805,-1022569083,7
18333,-1931597025,7
11676,448888620,0
16795,-631628997,0
10699,1635965137,0
14374,-6699114,10
17950,448832820,5
14768,-1976473149,0
19336,-2016825943,7
16795,-319977179,10
1548,448826179,8
5903,-47795715,0
2033,-1094820609,5
3556,-1959390969,10
22074,-1068154966,10
16854,-49818461,0
11676,1558872674,10
6575,-286698789,0
11676,-219648920,5
4864,1399749853,0
6251,1220499104,6
11676,-1178275022,10
2337,-1093183926,9
3346,-1094043154,0
277928,-419957993,0
1848,-468941378,5
8095,-1916652663,8
16795,624250747,10
5582,-1941655806,10
15834,-446063780,0
16795,-1000653663,0
17950,-396248634,0
1025,1288772800,0
13518,1551598732,6
20060,-2145753524,7
254,1424686679,0
18067,1218706776,0
9747,-1957694811,10
16996,-1916652663,0
13273,-1916513623,0
13082,-469002937,0
16718,-112137990,0
14521,2145581901,0
1848,-319946521,10
12538,-471987454,0
9227,-445973508,0
15049,-470913308,8
13552,-1080695198,0
6251,-628914238,0
18067,-1049475098,0
13863,-1772056160,0
11676,-1067203539,0
4017,-744871976,9
14521,-423863708,0
7841,-1916652663,8
16488,590390117,0
277639,1219544676,0
21895,-1094820609,6
10314,-49639659,0
11676,1221482205,8
11676,-1390915898,9
21014,816742134,0
16601,-1067203539,0
13552,1614609708,10
7079,-443326867,10
16943,-220392676,0
4622,-290422535,0
13273,1197288133,0
7913,-1068154966,6
11676,-219552791,4
6906,-446063780,0
21031,-1930880955,0
8284,-631716540,0
9227,-1052155356,0
18082,1220407805,8
16155,-1049475098,0
15418,-1178274993,0
243,1221508034,7
14667,-1052155356,0
8040,1635847778,0
11676,89429060,9
2793,-473951954,0
9227,1221482205,9
277427,-1940551648,0
19711,-286760290,8
5333,2146532544,7
5286,-49729060,7
278137,1221451518,0
12692,-1091098565,0
20172,-49729060,9
11676,2145703172,6
1608,-2147415350,0
11944,1219487018,0
13552,-742930818,0
16795,-120422794,9
505,-1096784895,7
21014,-47822374,0
14966,-119673307,0
11601,-1178274993,0
21011,-1052155356,0
18311,-1916513623,8
17003,-749454990,10
6563,-49668546,0
21014,618067661,0
5499,1636685794,10
5439,-219552791,0
278026,-445942752,8
22625,-747695363,0
13552,-478327326,0
3363,869624709,0
9417,-385946366,0
6577,-2145716139,7
11601,1220439461,0
16795,-1538345119,9
6251,-1944209405,8
10241,-787931503,0
22773,-742903817,0
278843,-2147419222,0
20060,-386183853,10
17282,1551598703,0
20119,-1930944510,0
5903,-1022569112,7
13552,-469002937,0
7841,-1919277339,9
16634,-385946366,0
8066,1399749853,8
11676,1694868864,0
277923,-47822374,0
11224,-1283748436,0
11676,89430076,8
13552,1635791165,0
5903,-870998642,0
6563,-1021857814,0
12390,-49607945,0
5585,-1481115646,0
20119,-1068038623,0
8454,-1022569112,0
7283,-319946521,0
18979,-630796094,0
23188,-1094760251,4
12112,-1941655806,0
9138,-44967400,0
21014,-2147415350,0
2891,-478327326,0
11601,1551598732,0
10314,-231293306,6
16795,1608945722,7
6238,766777953,9
15408,-1959390969,0
14387,-1925342809,7
278202,-1541146619,8
11676,2129823450,3
3079,-112167933,0
16795,-1482315490,9
278137,-1931682525,7
5956,89429060,5
8454,-231293306,7
278418,1220556635,0
12982,1218706776,8
6575,-107022047,7
22605,-47766759,7
11676,-445973508,0
21014,-1539325589,0
14667,-1957694811,8
14387,-1541146619,0
277478,-2147354680,0
6543,-1069304321,0
21014,2145703945,8
16718,1581418877,10
277427,-1208195095,0
10030,-1920325051,0
8250,1197288133,0
20119,-49735788,0
3659,-2009320724,0
3371,-420734236,0
12080,-1708622261,0
15651,1609070535,0
15651,1609070536,0
1184,-628917152,0
10314,-289465406,7
11400,-47766759,0
15268,-48632501,9
12123,-1221161460,8
12538,-1661348960,0
20034,768621055,8
15049,-473951954,8
10314,-1022596856,7
13552,2146511343,9
8234,-864987336,0
11676,559021902,10
20115,-1080695198,0
21486,-1538404802,0
18082,-387109295,0
16634,-47822374,3
13540,1220409704,0
9417,-1481115872,0
11676,1635847778,9
18913,-1931682525,9
16634,-446061980,7
17859,-1708742417,0
17605,618006374,0
8245,1220439461,0
22809,-386152854,0
21462,446919435,4
882,-1916513623,10
6251,1220439461,7
11676,1218586619,0
11676,-1945223291,0
18067,-1090140537,0
14521,-1094820609,0
8870,1553242074,7
15957,-446002308,0
18012,-1538404802,0
882,-420849748,0
6575,-1069056352,0
99,-319946521,0
17950,1651758825,0
11676,1635883422,8
22521,-118837277,0
18747,-1482315490,0
277171,-1069056352,0
13552,-468287738,0
16916,89430105,10
21356,1635758436,7
16795,1581331364,6
21484,1218706776,0
16155,617320160,0
22625,940429541,0
16545,-471987454,9
6323,-385947480,0
11676,-443326867,10
14521,-49668546,0
2375,-1918301053,0
14422,-1916513623,0
16634,-49668546,0
7346,-1000653663,0
7082,-220392676,0
22074,-447605935,9
13552,-748444047,0
11676,1615621794,0
3350,-1221161460,8
10447,2147400173,0
11676,1651520310,3
5375,-44275543,0
6543,-1482430621,9
13552,1221508034,0
19503,1615655239,8
3373,447041635,10
11676,1191804662,10
16601,-225064318,5
19711,-1090295253,8
8936,-468082052,0
2012,-630730710,8
7125,-1523646677,0
9747,-1483083961,0
11676,-1021857814,7
22625,-1959330426,9
3363,-1405666957,0
6689,-1638416230,2
1848,-1091098594,8
21404,-469027680,8
1412,768621055,9
22365,-748654476,10
277466,1220409704,0
7569,-119673307,0
19842,-1405666957,9
15408,-1930913725,0
254,448053478,0
277427,2129823450,0
503,-220392676,0
11676,-630796094,0
11120,1220553663,0
11657,-2097234918,7
7125,-1708715545,10
7915,-447605935,10
14422,-1093873152,9
243,-1405695601,0
14638,-1481115646,0
21708,-2000548864,10
11676,-385237209,8
15602,-293250977,8
8362,-1945223291,0
16795,-2012094912,8
17859,-1049560743,0
3761,-1283665820,0
12538,-1221161460,8
5582,-221309475,10
18067,-1716196363,0
12982,-2145753524,7
21570,1218586619,5
13973,-385571005,2
1261,-1022596856,8
12538,-1638630687,0
21404,1615469052,7
3556,-1094760222,0
11676,-2147419222,8
1674,-1090294295,7
13850,-870044214,9
1261,448826179,7
1348,-466412922,0
6251,-630796094,0
11601,-397888877,0
7958,1695760607,8
1131,-49735817,7
21231,-2145715395,0
14422,-1959390969,7
21576,-748444047,7
21031,-966175526,0
243,-47766759,0
7915,2142934443,8
8234,-1541146561,0
21213,-747756933,6
4221,1581395836,0
21014,1221482949,0
9747,-386183853,0
11224,-477649669,6
11993,-419094922,6
3346,-1052155356,9
20806,1635758436,6
3739,-446029025,0
5783,-445973508,8
1790,-423863708,8
3145,-1282763292,0
18012,-632576668,10
14744,-119611807,9
6251,-1069108954,0
6318,-628911411,6
10199,-231261505,9
277478,-396008164,0
17233,-120422794,10
8570,447041635,8
6900,-1092227738,0
21014,1220409704,0
7286,-748444047,0
16795,-453411550,0
11245,-2146554351,0
21014,-1066136865,0
11400,-319946521,9
14387,-1930906898,0
21903,1220556635,7
20106,-49639659,5
16634,1553205501,0
8234,-397889062,0
16795,-47795715,4
13432,-1090291409,10
21014,-473951954,10
11724,-743881189,7
20060,-445942752,0
278535,-2013968984,0
21202,1222255690,0
21356,-747756933,0
3344,-1708622261,9
16599,-1090291409,6
14422,2147400173,0
17726,-446029025,0
8362,1615621794,0
10447,-446061980,0
254,-473951954,0
11676,-106904804,0
11601,-49735788,10
19565,447044607,8
10607,768621055,10
383,1609070536,0
21045,-471950997,9
277195,-1931715941,0
14422,1220556635,0
14521,2141825542,0
19842,-747638790,0
16246,-1944209405,0
17890,-1523646677,0
5988,2143674413,7
388,1221423491,0
6251,-386130938,0
8864,-1931654527,0
16634,1558421279,0
882,-473951954,10
12702,-1065390881,10
11362,-1092227738,10
277427,1635847778,8
278221,-871030484,9
7125,-1708715516,0
11676,-1931715941,0
21014,1635996950,0
7033,-748444047,9
278418,1221508034,0
18096,-477559483,9
1261,-1231962200,8
20680,2147429844,7
14521,1220500033,0
11676,1399749853,8
6575,1558090261,0
16949,-1931837154,0
16046,-1178274993,0
21364,-870044214,0
16634,-386158838,0
11993,1351192855,0
3556,-1094760251,0
4802,2147345557,0
20946,-118837277,0
15093,1219484261,7
2358,-318306935,0
20060,2146511343,9
14638,1218706776,0
6543,-419814777,0
9856,-1092227738,10
16795,-1091334067,0
14521,2145703172,0
21014,-423626908,0
19570,-1483111745,5
11676,-1741817549,0
278633,-107022047,0
6575,-289525949,9
8245,-471950997,0
21937,2121546301,0
16718,-385603735,8
7346,-2016825943,0
1435,-748620875,0
12863,-1089456493,8
21618,-1482430621,0
12348,567282757,8
10314,-49818461,6
16599,-1093153395,5
21014,1220499104,0
16795,-2145753524,9
12194,-1093873152,0
6577,-1483111745,0
503,-385600694,10
5903,-221309475,0
11676,2145581901,0
1797,-1023435743,0
22074,448856779,9
805,768621055,9
12982,-1091334067,8
277439,-1052155356,7
6102,-1482315490,4
8782,-6699114,0
6323,1219544676,6
277051,1288772800,10
21014,-870255758,0
7528,-1632104356,5
7915,-1946183263,0
11601,1221482949,0
278418,-973782021,0
17058,1635823808,0
5903,-319977179,0
17065,-1052155356,7
15497,89430076,0
16795,-1049475098,9
277639,-1930913725,0
22074,-628914238,0
5903,-631628997,0
11676,-1931654527,0
7210,-742930702,0
10314,-1057839643,8
11224,446919435,2
4017,446919435,9
11676,-1066255839,3
11676,-1106979876,5
21364,-419094922,6
16721,2143703144,0
19605,-1708622261,0
254,-871030484,0
7346,89429989,0
15497,89429060,0
6323,1219542005,0
20172,-742930818,9
11676,448826306,8
10660,-486544066,0
11676,447191579,9
16795,-1918329051,7
3373,1221482949,5
20409,-1069109024,0
882,-1903208958,0
1435,-289346248,5
22074,-2145627921,7
8681,-49729060,10
7158,2142934443,0
19609,-742930818,9
20622,1609070536,9
7346,-1940551648,8
6900,-471832023,0
7253,1615506282,0
21014,-49759032,0
20034,448826179,9
21659,1219569720,10
7125,-632576668,0
8454,-1057839643,9
10354,-1716196363,8
6575,-1941655806,4
819,-1090294295,5
21484,2143915714,8
9289,-1708742417,0
7283,-747638790,10
10447,-747638790,0
13273,-1152270266,9
8487,2146511343,0
7072,-431470395,7
2276,-1931597925,9
6563,-47822374,0
13552,1399896883,0
16488,-473950967,0
16488,-1931682525,7
18082,-473951954,0
20180,-471835739,8
9747,-1096784895,0
16996,-219552918,7
6251,1551598732,0
19145,-468941378,5
243,1636685794,0
16795,-1925131139,0
15418,-2012094912,0
11676,-1164878701,0
14768,-632576668,0
8245,-432024679,8
9454,1220409704,9
15957,-1930878883,0
22062,1636685794,0
5555,447041635,9
11601,-385600694,0
21014,-1067115067,0
7915,-219648960,10
17003,-747519504,10
16106,-1483111745,0
277187,-628911411,0
165,-743881189,9
13552,-743881189,0
15641,447044607,0
1812,1220500033,0
20115,-1944209405,0
11676,618006374,7
21014,-1429500725,0
14232,-358210121,9
165,-1930880955,5
21014,1551565973,0
2977,-1080695198,7
10447,-47766759,0
8066,1635847778,0
278418,-467272023,0
4157,1218706776,9
12538,-630704667,8
20245,1218706776,7
13082,2146511343,8
12538,-630704668,0
12589,-1958643411,9
20250,-1094760966,10
8019,1220439461,0
17906,1884916141,0
15049,2129738966,8
14521,1635847778,10
11676,1694832994,8
18082,2146532544,0
6537,-1925342809,8
20971,-427404965,5
21014,-447605935,9
9141,-749454990,0
10314,-386152854,8
507,-289525949,0
21014,-1405666957,0
22625,-473950967,10
19362,2145703172,5
14422,-630614280,0
5048,-913932033,10
16803,448856779,9
4017,-488603494,10
12538,89430105,0
22773,-1069304321,10
3379,-1930906898,0
11676,-467334453,0
278535,617320160,0
16488,299832462,0
22981,-1523646677,0
13552,-1481021601,7
6251,1553242074,0
14374,-49668546,8
16966,1288772800,0
277427,1220500033,7
6575,-742934730,9
22082,-1523646677,0
16795,-1093097595,0
14387,-1067203539,0
18689,-218573660,0
278418,-1958643411,0
6575,766777953,8
8936,-421810748,0
277639,1220439461,0
6543,-221318061,0
1131,-446063780,0
19573,-1066136865,6
21014,-1282706777,8
7082,-221309475,5
12538,2145701187,0
21014,-49642729,0
4785,-1940641177,6
11676,1609070535,0
18172,-119673307,0
4017,-106904804,0
6251,-219648960,7
21692,-470229172,7
13863,1219718775,0
11676,1609070536,10
8870,1350098143,0
11676,-749425319,0
16759,-397888906,0
19018,-1164878701,0
10047,-358210121,9
11601,-871061014,0
16504,-1093097595,6
23188,2144660359,0
10215,-1068038623,6
16417,-289465406,9
16795,-386034936,0
16966,-1093097595,0
11687,-913959991,10
278255,1222251934,8
15957,-871030484,0
10314,1220553663,0
5903,-1021829014,0
278144,-1282711335,0
1733,1219542005,0
6251,-871061014,0
16231,-386130938,0
8019,-1091098565,0
21618,-870255758,8
18250,-47768715,0
8937,-1282711335,10
8454,-231257749,8
7346,-1068038623,0
278221,2145701187,0
3363,1552461745,0
6238,-1090140537,10
14638,2147368459,0
16916,-2012210257,10
19842,-467272023,0
6840,-118837277,0
21229,-1023435743,7
277984,-1090295253,0
9141,-1068154966,0
22936,1219484261,10
3145,-2147354680,0
5709,1579274574,8
22625,-992031227,10
8936,-470043580,0
10654,-1390915898,9
20319,-386868093,0
6906,-1931654527,5
12982,1220407805,7
11676,-2009320724,0
12569,-1930907799,10
16246,1615469052,9
17003,-1052155356,9
22338,-1482904103,8
16634,-742903817,0
277195,-472786081,0
277466,-632576668,0
8936,-2012862841,0
13995,-1920289240,0
277168,-2146554351,0
243,-1931715941,0
13552,-221309475,0
2855,-2145774795,8
17950,1558421279,8
11245,1221482205,7
8066,-476116821,0
11601,-1405639097,0
7620,-1930940540,6
278422,-630614280,6
15819,-630614280,10
7158,-1957694811,0
1025,-1523646677,0
7158,-1918301053,0
11676,940429541,0
6900,-471182226,0
6563,1614609708,10
16046,-1958435584,5
1113,-630796094,0
10001,-2012862841,0
13080,-2097234918,10
20119,-1069108954,0
277937,448856779,7
1412,-1068072137,9
11521,-2003232409,6
1435,1551598732,0
16996,1581395836,0
11676,-231258591,0
10819,-471837597,0
7346,1581395836,8
20115,-1069108954,0
15408,-1022514299,9
11601,-471182295,0
4938,2144717129,7
11435,-1970997092,10
13552,617114318,0
17859,1221482205,0
21014,-748654476,8
3363,-2147354680,0
10949,-386183639,8
16795,-1405631214,0
278418,1221451518,0
11676,-423658749,7
21875,-749454990,0
17950,-320010722,0
11601,1219544676,0
11676,-486544066,8
277639,-1089464023,0
11400,-398663978,0
19711,-368275165,7
3817,2146474759,6
8936,-1931597025,0
18067,-471835739,0
278554,-1930907799,0
243,-1091098565,0
9408,1221482205,0
22625,-1916513623,10
276929,1579274574,0
18067,2146532544,0
277466,-386183639,8
21364,-49728102,0
22252,-420734236,1
254,-870998642,0
14422,1221451518,0
16718,1581391993,10
21014,-1090203036,8
6251,1219484261,0
6543,-1930878883,0
8734,2129823636,8
6345,-628942069,0
2793,-1152361652,0
15408,-628917152,0
278418,-468941378,0
6772,-1406405941,0
17950,-324600464,5
11676,-1481115646,10
11718,-747695363,7
14849,-47766759,0
22625,447041635,9
18067,-1708622261,0
7338,-630614211,9
14521,1220409704,0
5479,-421810748,0
11676,1551598703,9
11521,-1069056352,10
1254,2129738966,10
4017,-871030484,0
5903,-2146554351,0
16916,2146565902,0
19573,448826179,9
9747,1614609708,0
16949,-1049475098,0
16634,2141825542,0
3814,-49728102,7
8815,-1157182651,7
14897,-870258486,0
11362,-1405549598,9
277378,-453411550,0
9289,1615469052,0
16795,-469953395,0
18067,2142905573,0
16908,-1406405941,8
5792,-1090294295,8
6238,-1918329051,9
15497,1581395836,9
11676,-358210121,10
11676,-1405637943,9
7620,-870160529,0
278418,-49735817,0
16795,-1958435584,8
9747,-459765894,0
21014,-629662824,0
16795,-385600694,10
21031,-1931653696,0
7056,-385237209,0
1548,-423658749,8
20462,-467124993,0
10315,1424686679,7
6242,-289465406,8
6543,-742934730,10
1790,1220409704,5
19145,-478327326,0
16795,-1231962200,0
15418,-1523646677,0
19664,-49818461,8
8487,1222251005,7
11657,-1093873152,0
3814,-1482430621,5
6492,-471835739,9
19842,-47795715,6
11245,-632548739,8
17950,1615506282,5
7346,-472010767,0
15819,-1916513623,0
13273,-1065390881,0
2766,-2016825943,10
12702,-747695363,0
10447,-471059155,0
11676,-2005944323,0
11676,-1931659212,8
5903,-1080695198,0
2033,1555536038,0
3363,-870044214,0
15408,-871030484,0
16155,-1080695198,0
7158,-287530146,0
18082,590390117,0
20119,1221508034,0
8187,-1930878883,6
6251,-1093199578,9
21207,-1958435555,10
19664,-1946183263,0
15602,-1164878701,8
11601,-1931621855,0
20409,1399896883,10
5609,-386130938,0
9856,299832462,8
15408,1551565973,0
10118,1884916141,10
5609,-1093153395,0
16161,-470229172,9
10959,-1282706777,7
22625,-747756933,9
16492,-630614211,8
2766,-398663978,0
13552,766746152,0
12685,1221423491,10
13582,-467125022,0
6431,-1152361692,10
13552,-120422794,0
278582,618007118,8
11245,-2145774795,9
16795,-419094922,9
21659,-1959390969,10
6251,-629662824,0
7864,-1067203539,5
11724,2129823636,10
15819,-2145777767,0
6543,-118837277,6
11676,1551598732,10
16795,-1221161460,0
7346,-748444047,0
11724,-1407305400,8
13552,-632636126,0
12137,-488603494,0
6900,-471182295,0
12917,-1538345119,9
11993,-871030484,0
1812,-432024679,7
278418,-469953395,0
20570,1581331364,0
20201,-387020853,8
11124,89429060,0
6575,816742134,0
3363,-1283748436,0
900,-748444047,9
6563,-2009320724,0
21484,792862004,0
16795,2143915714,0
8936,-2145777767,0
20119,-385231381,8
14422,-581980331,8
11601,-286760290,0
8681,-1022514299,9
20180,-1539265888,8
19664,-747756933,0
2853,-453411550,0
16795,-1958435555,0
14966,1220498204,0
277965,-1089464023,0
13273,-1231962200,8
278418,-396250336,0
11676,1581395836,8
6563,-420734236,7
16749,-1930878883,8
10001,-1057839643,0
13552,-1405637943,0
7346,1695760607,7
20005,-472010767,7
6543,1694865724,7
12272,-630614280,10
20180,-864987336,8
21404,-386152854,8
7915,448826179,9
9856,-1096784895,0
17703,-289346248,0
2033,-386130938,8
11676,-1021829014,5
21031,-47795715,5
11676,1555536038,7
21014,1219569720,0
16634,-973782021,7
11676,-220452319,8
11676,-419957993,0
7620,1219487018,7
8936,-1540369019,0
5286,-630614338,10
388,-119673307,6
16795,-221309475,8
8019,869624709,9
3373,-218573660,5
278535,-2146554351,0
18067,-1638416230,8
21659,-1959390970,0
14456,-293253862,0
11676,-1661348960,0
16730,2145703945,0
278633,-49759032,0
6242,-49668546,5
19803,-431470395,0
13331,1219487018,2
8066,-231258591,10
16795,-1930880955,0
6251,2129738966,0
11601,-385947480,0
383,-231258591,0
3977,-49759032,0
277427,-231258591,0
4334,-913932033,6
8245,-1945223291,0
8234,-630730710,0
8454,-2147419222,0
2255,447044607,8
6115,-1708715545,10
6575,-218722519,9
1903,-628942069,0
4795,448826179,9
277042,-632576668,0
11724,-966177569,0
15602,1558090203,0
20347,-747519504,0
6577,-445973508,0
8872,-467125022,7
7346,-1716196363,0
278418,-478327326,0
2891,-747756933,0
6575,-632576668,0
15957,-1523646677,0
11676,558963500,7
5476,-1052155356,4
5582,-47766759,0
19200,1219569720,0
277965,-1093097595,0
2770,-386876610,0
21014,1219484261,0
278723,-1931654527,4
1548,-1069108954,5
11676,-432024679,0
12863,1614372345,10
16943,-386130938,0
3079,-398663978,8
19107,-1919372568,10
16818,-219558532,5
8066,-423658749,9
13850,-973782021,7
21011,-385545950,7
22074,-1708622261,9
8681,-870258486,0
21014,-745646575,8
16708,1399811169,8
6238,-1917521751,10
22625,1694832994,0
254,2048863746,0
277523,-1541146561,10
7125,-1482904103,8
278633,-473951954,0
1161,-112134049,5
11676,-386868093,7
8870,-472073168,0
8245,-1930940540,0
6563,-449569194,5
4017,-49676231,10
19085,-1931837154,9
20448,1581391993,8
6575,-488603494,0
7346,-2146554351,0
2288,2142875659,10
5483,1551598732,0
2891,-748444047,6
277427,-472073168,0
20703,-319946521,8
4785,-1940490206,7
21031,559050760,0
11676,558963529,0
18401,-1000653663,0
10590,-49607945,0
6238,-1092227738,8
14521,1220499104,0
8936,-1429500725,7
10560,-447605935,9
278346,-1405631214,6
11601,2145581901,0
12457,-231293306,7
1129,1613630566,6
6575,1651520310,0
6840,-1632104356,6
20172,-231257749,9
14422,-742930818,0
254,-358263965,9
3827,-870160529,10
22045,-632548739,10
16155,-471059155,0
13164,-870998642,8
16263,-386183639,0
11724,1614609708,0
3167,-386185653,0
6563,-1925255226,8
10819,-472044339,0
22625,1635758436,10
15408,-231293306,0
17950,1220553663,0
1903,-1481115646,0
16795,-1090203036,5
21011,-368275165,5
21875,-467272023,0
11676,-471950997,0
14768,-1065390881,0
6251,-1919372568,7
12784,-2147419222,10
8672,-477559484,0
503,-742934730,0
11036,1351192855,0
2766,1399811169,8
22088,1219487018,0
244,-385575748,6
11676,-112169889,0
7346,-1638625759,0
11676,-1925255226,8
5585,-219558532,5
277722,559021902,10
882,1558090203,0
388,-973009408,0
1903,-1152361692,0
14638,-1091098594,0
2375,-1067203539,7
3542,-1023435743,0
277466,-1406561400,0
278633,816742134,6
12488,-2146554351,0
16795,-397889777,0
13582,-1089464023,0
8936,558963500,0
19664,-743881189,8
638,-966177569,10
6575,1219544676,0
8454,78970909,0
12951,-1541230203,8
2358,-471896224,0
11676,2144717129,8
12137,-49676231,6
18096,-386185653,0
19664,-119673307,10
11601,-385630578,0
14521,-385295865,0
16010,-2145715395,5
19336,-472044339,5
6575,448826179,6
1116,-2145627921,6
21875,-1068038623,8
11718,-1538345119,7
2766,1220408832,8
4017,448856779,0
6563,-1049560743,0
20115,-1638630687,0
16916,1220379720,0
11676,-628911411,10
2766,1614672138,0
11601,-784268202,0
6535,1635847778,10
1848,617320160,0
21659,-289465406,8
18333,-2145715395,7
6575,-1118797666,4
6251,-1091334067,0
8487,-1930944510,0
14521,-49735817,0
20201,-385231381,0
19440,-1482375046,0
11124,1635847778,0
12538,-385603735,0
7158,-1091098565,0
11676,2142934443,5
8066,-1919277339,7
11676,-1049560743,10
11601,-1068155611,0
11676,-1063486180,7
6323,1551565973,1
6563,1219482333,0
9417,-385263095,0
5737,-1066136865,0
21014,-1919245839,0
7346,-2012862841,7
277042,-467125022,0
11676,-385600694,0
9856,1221508034,0
20462,-1069304321,9
20484,-632548866,0
6242,1608945792,7
10314,-47768715,6
12569,-419094922,9
6543,-1930913725,0
10314,-1931621855,0
13552,-469953395,10
9856,-1152361652,10
22912,-1089464023,8
12538,-447605935,9
13221,-870160529,9
16916,1219542005,0
7620,-289465406,6
14521,-913959991,0
13540,-397888877,0
3363,-999703078,0
12278,-320010722,0
16418,1220379720,0
8870,-47822374,0
1131,-1925342809,7
6251,-1178274993,0
8067,-221318061,0
20119,-385575748,7
5543,-1523646677,0
16634,-445942752,0
10560,-1090294295,8
2358,-1052155356,0
16916,1219544676,0
22012,-1164878701,7
16634,-913932033,8
4864,-1976473149,0
6563,-1063486180,0
6575,-385571005,0
21049,-396248634,0
4622,-1970997092,8
10985,-488603494,0
6575,-1066255839,0
17906,1221508034,10
8187,-632636126,8
19085,-1523646677,0
15602,-47822374,8
277427,2142875659,0
277427,-1405639097,0
1131,1220498948,0
6543,-1523646677,0
11676,-385294711,0
21252,-436114939,0
277959,1399898810,6
14422,-973782021,0
15408,-358263965,9
277170,-2146467864,0
7346,-358210121,8
21014,-1482430621,0
21659,1424686679,0
20201,1221508034,0
16599,1553205501,0
15268,1615469052,0
15408,-1090295253,0
6577,-1481115646,10
3569,-864987336,7
6575,-47822374,7
486,1694865724,0
7125,-1708622261,0
18176,-972948161,5
9856,-385231381,9
21031,-2012094912,10
6251,-1080695198,8
8253,-1052155356,10
18395,1614672138,0
7954,1609070535,5
13387,-1539354204,8
20115,2129823636,0
19085,-324600464,0
4017,-1482430621,9
20627,-47766759,0
6251,-420734236,0
7915,-219552791,0
5539,-1164878701,0
11601,-630796094,0
21659,-2147354680,8
6115,-1708715516,0
4144,-1916513623,5
277959,768621055,8
14808,-864987336,9
11724,-1408403799,8
6884,-1538404802,8
10590,-630796094,0
11676,1635823808,8
2891,-419985592,0
15957,1221447577,0
12538,-397888877,0
20172,-478327326,10
8040,-1090203036,8
11676,-472073168,0
6543,1614758695,10
277427,-1022596856,8
2375,-1063486180,7
5483,1551598703,0
4221,1635996950,0
14521,2145644400,0
8314,-49729060,0
6577,448832820,0
18096,1555536038,10
277937,-447605935,0
21014,617320160,0
1903,1219484261,0
6543,-447605935,0
12917,-1164878701,10
10447,-1067115067,0
16974,-467365336,0
19429,618067661,8
12538,1220529635,0
3761,-47766759,0
21031,1220556635,0
10354,-468941407,9
21333,1558421279,9
12538,-1483111745,0
8234,1635758436,0
6575,1581391993,5
4622,-871061014,0
17402,-1221161460,8
20060,-1958441412,9
10949,1219544676,8
10819,1551364188,0
16504,2146474759,7
11120,-44967400,0
22045,-385231410,10
12538,1351192855,0
3542,-1959390969,3
14180,-1093097595,7
7915,1219515005,9
11601,-47822374,0
8253,2145701187,0
20680,-1708622261,8
17894,-1405549598,0
11708,-447605935,9
21014,448856779,0
11676,-386034936,3
2891,-1931653696,0
21014,-871030484,0
6251,-1916513623,8
3167,-120422794,0
20060,-385294711,10
7915,1220498948,0
11855,-219552918,0
6575,2144753771,5
1131,-743881189,7
278202,-1944303392,2
21870,-743881189,7
13552,1220500033,9
21618,-471896224,0
12538,-471837597,0
16106,-1930908728,0
10649,-1523646677,0
17003,447044607,7
11676,1219693662,7
11676,-225066949,0
446,-749454990,0
7283,-49607945,10
17003,-871030484,8
4785,1558090203,7
11916,-1152361652,9
254,-1916513623,0
15602,-1022596856,10
10560,-1093199578,10
5439,-1090140537,0
17950,1219544676,5
7346,-1282763292,7
16634,-472786081,0
277639,1219569720,9
11601,-1022569083,0
16949,-1931742139,8
278026,618007118,5
638,-1958435555,10
12194,-1178274993,0
12512,-2005019653,8
6347,-1931718013,7
6900,-1482432762,0
277427,1198304621,0
20180,618007118,8
3282,-467124993,0
243,559050760,6
13600,-707511331,0
9856,1220409704,0
16795,-1718046435,5
14422,-47822374,0
20180,-747756933,8
16795,-1931597025,8
5975,-1094820609,0
1025,-1092227738,0
8782,-319946521,9
278418,-1481115646,0
21014,-1920289240,0
11993,-667881272,0
14521,-471950997,10
277427,-1068154966,10
12112,-231258591,0
13273,1220553663,0
5582,-220392676,10
19571,-219558532,6
16916,2145703945,0
277427,1551598703,0
277427,-632636126,0
11676,-1068038623,10
11601,-870998642,0
14768,-1918301053,0
7158,-488603494,9
8362,1220498948,9
17842,-632576668,0
15819,-445942752,0
8936,-2145715395,0
14521,1220556635,0
10314,1553205501,5
22464,448826179,8
277427,-1483083961,9
14422,-1941651162,0
6575,-49668546,8
10447,1635883422,7
805,-799856133,9
3363,89429989,0
16966,-1916513623,0
13995,-1023435743,9
15602,-1093153395,9
14393,-2145627921,8
12569,-1930880955,7
3719,-1090295253,8
15602,-368276222,0
11245,-1068154966,6
23288,-1930880955,0
11676,2143915714,0
11676,-231174049,10
20462,-2146642638,0
21014,1551359358,8
4221,1581418877,0
17950,-397888906,0
11676,-467365336,0
8839,-1152361652,0
278356,-1152269591,10
21484,-1523646677,0
3331,-397888877,0
20201,299832462,0
17003,-398663978,10
16943,-1482315490,0
14387,-2004184540,0
8067,1222251934,10
13582,1219487018,0
21014,-47795715,8
13935,-1930913725,0
4785,-471896224,0
2766,1219482333,8
5737,-431470395,0
4228,-488603494,10
19842,-1538345119,0
18439,-289346248,8
11676,-1022569112,10
8936,1219484261,0
8290,-1916513623,10
22625,-864987336,0
11676,-318306935,6
5439,-1094043154,0
21774,-1052155356,0
11676,-451448049,0
14521,-632548739,0
1848,-427404965,0
2891,559021902,0
17859,-286698789,0
11676,-49607945,9
